,Unnamed: 0,Year,Stage,Stadium,City,Home Team Name,Home Team Goals,Away Team Goals,Away Team Name,Attendance,Home Team Initials,Away Team Initials,Date,month,year,time,Home_Team_Avg_Goals_Scored,Away_Team_Avg_Goals_Scored,Home_Team_Win_Rate,Away_Team_Win_Rate,Head_to_Head_Wins,Is_Home_Advantage,Result
785,785,2014.0,Group G,Estadio das Dunas,Natal ,Ghana,1.0,2.0,USA,39760.0,GHA,USA,16.0,6.0,2014.0,19:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
101,101,1958.0,Group 3,Rasunda Stadium,Solna ,Sweden,3.0,0.0,Mexico,34107.0,SWE,MEX,8.0,6.0,1958.0,14:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
787,787,2014.0,Group A,Estadio Castelao,Fortaleza ,Brazil,0.0,0.0,Mexico,60342.0,BRA,MEX,17.0,6.0,2014.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
530,530,1998.0,Group G,Stade de Gerland,Lyon ,Romania,1.0,0.0,Colombia,39100.0,ROU,COL,15.0,6.0,1998.0,17:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
430,430,1990.0,Group C,Stadio delle Alpi,Turin ,Brazil,1.0,0.0,Costa Rica,58007.0,BRA,CRC,16.0,6.0,1990.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
444,444,1990.0,Group E,Friuli,Udine ,Korea Republic,0.0,1.0,Uruguay,29039.0,KOR,URU,21.0,6.0,1990.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
2,2,1930.0,Group 2,Parque Central,Montevideo ,Yugoslavia,2.0,1.0,Brazil,24059.0,YUG,BRA,14.0,7.0,1930.0,12:45:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
192,192,1966.0,Quarter-finals,Wembley Stadium,London ,England,1.0,0.0,Argentina,90584.0,ENG,ARG,23.0,7.0,1966.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
462,462,1990.0,Match for third place,Stadio San Nicola,Bari ,Italy,2.0,1.0,England,51426.0,ITA,ENG,7.0,7.0,1990.0,20:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
497,497,1994.0,Group F,RFK Stadium,Washington Dc ,Belgium,0.0,1.0,Saudi Arabia,52959.0,BEL,KSA,29.0,6.0,1994.0,12:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
433,433,1990.0,Group F,Della Favorita,Palermo ,"rn"">Republic of Ireland",0.0,0.0,Egypt,33288.0,IRL,EGY,17.0,6.0,1990.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
760,760,2010.0,Round of 16,Durban Stadium,Durban ,Netherlands,2.0,1.0,Slovakia,61962.0,NED,SVK,28.0,6.0,2010.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
485,485,1994.0,Group F,Giants Stadium,New York/New Jersey ,Saudi Arabia,2.0,1.0,Morocco,76322.0,KSA,MAR,25.0,6.0,1994.0,12:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
794,794,2014.0,Group C,Estadio das Dunas,Natal ,Japan,0.0,0.0,Greece,39485.0,JPN,GRE,19.0,6.0,2014.0,19:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
544,544,1998.0,Group H,Parc des Princes,Paris ,Argentina,,0.0,Jamaica,45500.0,ARG,JAM,21.0,6.0,1998.0,17:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
331,331,1982.0,Group 5,La Romareda,Zaragoza ,Honduras,1.0,1.0,Northern Ireland,15000.0,HON,NIR,21.0,6.0,1982.0,21:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
501,501,1994.0,Round of 16,RFK Stadium,Washington Dc ,Spain,3.0,0.0,Switzerland,53121.0,ESP,SUI,2.0,7.0,1994.0,16:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
569,569,1998.0,Round of 16,Stade Municipal,Toulouse ,Netherlands,2.0,1.0,Yugoslavia,33500.0,NED,YUG,29.0,6.0,1998.0,21:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
493,493,1994.0,Group B,Pontiac Silverdome,Detroit ,Brazil,1.0,1.0,Sweden,77217.0,BRA,SWE,28.0,6.0,1994.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
450,450,1990.0,Round of 16,Stadio delle Alpi,Turin ,Brazil,0.0,1.0,Argentina,61381.0,BRA,ARG,24.0,6.0,1990.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
368,368,1986.0,Group F,Tecnologico,Monterrey ,Portugal,1.0,0.0,England,23000.0,POR,ENG,3.0,6.0,1986.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
603,603,2002.0,Group B,Daegu World Cup Stadium,Daegu ,South Africa,1.0,0.0,Slovenia,47226.0,RSA,SVN,8.0,6.0,2002.0,15:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
79,79,1954.0,Group 2,Wankdorf Stadium,Berne ,Germany FR,,1.0,Turkey,28000.0,FRG,TUR,17.0,6.0,1954.0,18:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
148,148,1962.0,Group 1,Carlos Dittborn,Arica ,Soviet Union,,4.0,Colombia,8040.0,URS,COL,3.0,6.0,1962.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
393,393,1986.0,Group D,Tecnologico,Monterrey ,Algeria,0.0,3.0,Spain,23980.0,ALG,ESP,12.0,6.0,1986.0,12:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
218,218,1970.0,Group 3,Jalisco,Guadalajara ,Brazil,3.0,2.0,Romania,50804.0,BRA,ROU,10.0,6.0,1970.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
798,798,2014.0,Group F,Estadio Mineirao,Belo Horizonte ,Argentina,1.0,0.0,IR Iran,57698.0,ARG,IRN,21.0,6.0,2014.0,13:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
361,361,1986.0,Group C,Nou Camp - Estadio Le�n,Leon ,Canada,0.0,1.0,France,65500.0,CAN,FRA,1.0,6.0,1986.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
352,352,1982.0,Group 4,Vicente Calderon,Madrid ,France,,1.0,Northern Ireland,37000.0,FRA,NIR,4.0,7.0,1982.0,17:15:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
676,676,2006.0,Group A,Olympiastadion,Berlin ,Ecuador,0.0,3.0,Germany,72000.0,ECU,GER,20.0,6.0,2006.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
309,309,1982.0,Group 1,Estadio Municipal de Bala�dos,Vigo ,Italy,0.0,0.0,Poland,33000.0,ITA,POL,14.0,6.0,1982.0,17:15:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
133,133,1958.0,Semi-finals,Rasunda Stadium,Solna ,Brazil,,2.0,France,27100.0,BRA,FRA,24.0,6.0,1958.0,19:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
428,428,1990.0,Group A,Comunale,Florence ,Austria,0.0,1.0,Czechoslovakia,38962.0,AUT,TCH,15.0,6.0,1990.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
254,254,1974.0,Group 3,Rheinstadion,D�Sseldorf ,Sweden,3.0,0.0,Uruguay,28300.0,SWE,URU,23.0,6.0,1974.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
523,523,1998.0,Group D,La Beaujoire,Nantes ,Spain,2.0,3.0,Nigeria,35500.0,ESP,NGA,13.0,6.0,1998.0,14:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
55,55,1950.0,Group 2,Durival de Brito,Curitiba ,Spain,3.0,1.0,USA,9511.0,ESP,USA,25.0,6.0,1950.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
507,507,1994.0,Round of 16,Giants Stadium,New York/New Jersey ,Mexico,1.0,1.0,Bulgaria,71030.0,MEX,BUL,5.0,7.0,1994.0,16:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
714,714,2010.0,Group D,Loftus Versfeld Stadium,Tshwane/Pretoria ,Serbia,0.0,1.0,Ghana,38833.0,SRB,GHA,13.0,6.0,2010.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
525,525,1998.0,Group E,Stade de France,Saint-Denis ,Netherlands,0.0,0.0,Belgium,77000.0,NED,BEL,13.0,6.0,1998.0,21:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
737,737,2010.0,Group G,Cape Town Stadium,Cape Town ,Portugal,,0.0,Korea DPR,63644.0,POR,PRK,21.0,6.0,2010.0,13:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
432,432,1990.0,Group F,Sant Elia,Cagliari ,England,0.0,0.0,Netherlands,35267.0,ENG,NED,16.0,6.0,1990.0,21:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
204,204,1970.0,Group 2,Luis Dosal,Toluca ,Italy,1.0,0.0,Sweden,13433.0,ITA,SWE,3.0,6.0,1970.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
587,587,2002.0,Group B,Gwangju World Cup Stadium,Gwangju ,Spain,3.0,1.0,Slovenia,28598.0,ESP,SVN,2.0,6.0,2002.0,20:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
582,582,2002.0,Group E,Niigata Stadium Big Swan,Niigata ,"rn"">Republic of Ireland",1.0,1.0,Cameroon,33679.0,IRL,CMR,1.0,6.0,2002.0,15:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
306,306,1978.0,Match for third place,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires ,Brazil,2.0,1.0,Italy,69659.0,BRA,ITA,24.0,6.0,1978.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
332,332,1982.0,Group 1,Riazor,La Coru�A ,Poland,,1.0,Peru,25000.0,POL,PER,22.0,6.0,1982.0,17:15:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
425,425,1990.0,Group B,Stadio San Nicola,Bari ,Cameroon,2.0,1.0,Romania,38687.0,CMR,ROU,14.0,6.0,1990.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
60,60,1950.0,Group 2,Maracan� - Est�dio Jornalista M�rio Filho,Rio De Janeiro ,Spain,2.0,0.0,Chile,19790.0,ESP,CHI,29.0,6.0,1950.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
199,199,1966.0,Final,Wembley Stadium,London ,England,,2.0,Germany FR,96924.0,ENG,FRG,30.0,7.0,1966.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
638,638,2002.0,Quarter-finals,Osaka Nagai Stadium,Osaka ,Senegal,0.0,1.0,Turkey,44233.0,SEN,TUR,22.0,6.0,2002.0,20:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
644,644,2006.0,Group A,"FIFA World Cup Stadium, Munich",Munich ,Germany,,2.0,Costa Rica,66000.0,GER,CRC,9.0,6.0,2006.0,18:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
581,581,2002.0,Group A,Munsu Football Stadium,Ulsan ,Uruguay,1.0,2.0,Denmark,30157.0,URU,DEN,1.0,6.0,2002.0,18:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
429,429,1990.0,Group D,Giuseppe Meazza,Milan ,Germany FR,,1.0,"rn"">United Arab Emirates",71169.0,FRG,UAE,15.0,6.0,1990.0,21:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
445,445,1990.0,Group E,Marc Antonio Bentegodi,Verona ,Belgium,1.0,2.0,Spain,35950.0,BEL,ESP,21.0,6.0,1990.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
601,601,2002.0,Group F,Sapporo Dome,Sapporo ,Argentina,0.0,1.0,England,35927.0,ARG,ENG,7.0,6.0,2002.0,20:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
494,494,1994.0,Group E,RFK Stadium,Washington Dc ,Italy,1.0,1.0,Mexico,52535.0,ITA,MEX,28.0,6.0,1994.0,12:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
790,790,2014.0,Group B,Estadio do Maracana,Rio De Janeiro ,Spain,0.0,2.0,Chile,74101.0,ESP,CHI,18.0,6.0,2014.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
633,633,2002.0,Round of 16,Jeonju World Cup Stadium,Jeonju ,Mexico,0.0,2.0,USA,36380.0,MEX,USA,17.0,6.0,2002.0,15:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
758,758,2010.0,Round of 16,Free State Stadium,Mangaung/Bloemfontein ,Germany,,1.0,England,40510.0,GER,ENG,27.0,6.0,2010.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
615,615,2002.0,Group E,Shizuoka Stadium Ecopa,Shizuoka ,Cameroon,0.0,2.0,Germany,47085.0,CMR,GER,11.0,6.0,2002.0,20:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
334,334,1982.0,Group 6,La Rosaleda,Malaga ,Soviet Union,2.0,2.0,Scotland,45000.0,URS,SCO,22.0,6.0,1982.0,21:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
766,766,2010.0,Quarter-finals,Cape Town Stadium,Cape Town ,Argentina,0.0,4.0,Germany,64100.0,ARG,GER,3.0,7.0,2010.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
90,90,1954.0,Group 4,Comunale di Cornaredo,Lugano ,Italy,,1.0,Belgium,24000.0,ITA,BEL,20.0,6.0,1954.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
799,799,2014.0,Group G,Estadio Castelao,Fortaleza ,Germany,2.0,2.0,Ghana,59621.0,GER,GHA,21.0,6.0,2014.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
181,181,1966.0,Group 2,Villa Park,Birmingham ,Germany FR,0.0,0.0,Argentina,46587.0,FRG,ARG,16.0,7.0,1966.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
456,456,1990.0,Quarter-finals,Comunale,Florence ,Yugoslavia,0.0,0.0,Argentina,38971.0,YUG,ARG,30.0,6.0,1990.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
500,500,1994.0,Round of 16,Soldier Field,Chicago ,Germany,3.0,2.0,Belgium,60246.0,GER,BEL,2.0,7.0,1994.0,12:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
743,743,2010.0,Group B,Peter Mokaba Stadium,Polokwane ,Greece,0.0,2.0,Argentina,38891.0,GRE,ARG,22.0,6.0,2010.0,20:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
158,158,1962.0,Group 4,Estadio El Teniente-Codelco,Rancagua ,England,0.0,0.0,Bulgaria,5700.0,ENG,BUL,7.0,6.0,1962.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
69,69,1950.0,Group 6,Pacaembu,Sao Paulo ,Uruguay,2.0,2.0,Spain,44802.0,URU,ESP,9.0,7.0,1950.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
319,319,1982.0,Group 5,La Romareda,Zaragoza ,Yugoslavia,0.0,0.0,Northern Ireland,25000.0,YUG,NIR,17.0,6.0,1982.0,21:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
131,131,1958.0,Quarter-finals,Idrottsparken,Norrk�Ping ,France,,0.0,Northern Ireland,11800.0,FRA,NIR,19.0,6.0,1958.0,19:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
44,44,1938.0,Quarter-finals,Stade du Parc Lescure,Bordeaux ,Brazil,1.0,1.0,Czechoslovakia,22021.0,BRA,TCH,12.0,6.0,1938.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
596,596,2002.0,Group E,Kashima Stadium,Ibaraki ,Germany,1.0,1.0,"rn"">Republic of Ireland",35854.0,GER,IRL,5.0,6.0,2002.0,20:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
70,70,1950.0,Group 6,Maracan� - Est�dio Jornalista M�rio Filho,Rio De Janeiro ,Brazil,,1.0,Sweden,138886.0,BRA,SWE,9.0,7.0,1950.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
436,436,1990.0,Group B,San Paolo,Naples ,Argentina,1.0,1.0,Romania,52733.0,ARG,ROU,18.0,6.0,1990.0,21:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
827,827,2014.0,Play-off for third place,Estadio Nacional,Brasilia ,Brazil,0.0,3.0,Netherlands,68034.0,BRA,NED,12.0,7.0,2014.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
398,398,1986.0,Round of 16,Cuauhtemoc,Puebla ,Argentina,1.0,0.0,Uruguay,26000.0,ARG,URU,16.0,6.0,1986.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
351,351,1982.0,Group 2,Santiago Bernabeu,Madrid ,Germany FR,2.0,1.0,Spain,90089.0,FRG,ESP,2.0,7.0,1982.0,21:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
706,706,2006.0,Third place,Gottlieb-Daimler-Stadion,Stuttgart ,Germany,3.0,1.0,Portugal,52000.0,GER,POR,8.0,7.0,2006.0,21:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
239,239,1974.0,Group 4,Neckarstadion,Stuttgart ,Poland,3.0,2.0,Argentina,32700.0,POL,ARG,15.0,6.0,1974.0,18:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
135,135,1958.0,Final,Rasunda Stadium,Solna ,Brazil,,2.0,Sweden,49737.0,BRA,SWE,29.0,6.0,1958.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
82,82,1954.0,Group 4,La Pontaise,Lausanne ,Switzerland,2.0,1.0,Italy,43000.0,SUI,ITA,17.0,6.0,1954.0,17:50:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
165,165,1962.0,Semi-finals,Nacional,Santiago De Chile ,Brazil,,2.0,Chile,76594.0,BRA,CHI,13.0,6.0,1962.0,14:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
164,164,1962.0,Semi-finals,Estadio Sausalito,Vina Del Mar ,Czechoslovakia,3.0,1.0,Yugoslavia,5890.0,TCH,YUG,13.0,6.0,1962.0,14:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
28,28,1934.0,Quarter-finals,Giovanni Berta,Florence ,Italy,1.0,1.0,Spain,35000.0,ITA,ESP,31.0,5.0,1934.0,16:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
664,664,2006.0,Group C,"FIFA World Cup Stadium, Gelsenkirchen",Gelsenkirchen ,Argentina,,0.0,"rn"">Serbia and Montenegro",52000.0,ARG,SCG,16.0,6.0,2006.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
193,193,1966.0,Quarter-finals,Hillsborough,Sheffield ,Germany FR,,0.0,Uruguay,40007.0,FRG,URU,23.0,7.0,1966.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
404,404,1986.0,Quarter-finals,Jalisco,Guadalajara ,Brazil,1.0,1.0,France,65000.0,BRA,FRA,21.0,6.0,1986.0,12:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
465,465,1994.0,Group C,Soldier Field,Chicago ,Germany,1.0,0.0,Bolivia,63117.0,GER,BOL,17.0,6.0,1994.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
350,350,1982.0,Group 3,Sarria,Barcelona ,Argentina,1.0,3.0,Brazil,44000.0,ARG,BRA,2.0,7.0,1982.0,17:15:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
140,140,1962.0,Group 1,Carlos Dittborn,Arica ,Soviet Union,2.0,0.0,Yugoslavia,9622.0,URS,YUG,31.0,5.0,1962.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
173,173,1966.0,Group 3,Old Trafford Stadium,Manchester ,Portugal,3.0,1.0,Hungary,29886.0,POR,HUN,13.0,7.0,1966.0,19:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
6,6,1930.0,Group 2,Parque Central,Montevideo ,Yugoslavia,,0.0,Bolivia,18306.0,YUG,BOL,17.0,7.0,1930.0,12:45:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
808,808,2014.0,Group D,Estadio das Dunas,Natal ,Italy,0.0,1.0,Uruguay,39706.0,ITA,URU,24.0,6.0,2014.0,13:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
342,342,1982.0,Group 4,San Mames,Bilbao ,England,1.0,0.0,Kuwait,39700.0,ENG,KUW,25.0,6.0,1982.0,17:15:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
73,73,1950.0,Group 6,Pacaembu,Sao Paulo ,Sweden,3.0,1.0,Spain,11227.0,SWE,ESP,16.0,7.0,1950.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
591,591,2002.0,Group C,Gwangju World Cup Stadium,Gwangju ,China PR,0.0,2.0,Costa Rica,27217.0,CHN,CRC,4.0,6.0,2002.0,15:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
602,602,2002.0,Group B,Jeonju World Cup Stadium,Jeonju ,Spain,3.0,1.0,Paraguay,24000.0,ESP,PAR,7.0,6.0,2002.0,18:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
733,733,2010.0,Group E,Loftus Versfeld Stadium,Tshwane/Pretoria ,Cameroon,1.0,2.0,Denmark,38074.0,CMR,DEN,19.0,6.0,2010.0,20:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
145,145,1962.0,Group 3,Estadio Sausalito,Vina Del Mar ,Brazil,0.0,0.0,Czechoslovakia,14903.0,BRA,TCH,2.0,6.0,1962.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
234,234,1974.0,Group 1,Volksparkstadion,Hamburg ,German DR,2.0,0.0,Australia,17000.0,GDR,AUS,14.0,6.0,1974.0,19:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
220,220,1970.0,Group 2,Luis Dosal,Toluca ,Italy,0.0,0.0,Israel,9890.0,ITA,ISR,11.0,6.0,1970.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
360,360,1986.0,Group A,Estadio Azteca,Mexico City ,Bulgaria,1.0,1.0,Italy,96000.0,BUL,ITA,31.0,5.0,1986.0,12:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
357,357,1982.0,Semi-finals,Ramon Sanchez Pizjuan,Seville ,Germany FR,3.0,3.0,France,70000.0,FRG,FRA,8.0,7.0,1982.0,21:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
132,132,1958.0,Semi-finals,Nya Ullevi,Gothenburg ,Sweden,3.0,1.0,Germany FR,49471.0,SWE,FRG,24.0,6.0,1958.0,19:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
420,420,1990.0,Group F,Sant Elia,Cagliari ,England,1.0,1.0,"rn"">Republic of Ireland",35238.0,ENG,IRL,11.0,6.0,1990.0,21:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
626,626,2002.0,Group D,Daejeon World Cup Stadium,Daejeon ,Poland,3.0,1.0,USA,26482.0,POL,USA,14.0,6.0,2002.0,20:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
812,812,2014.0,Group F,Estadio Beira-Rio,Porto Alegre ,Nigeria,2.0,3.0,Argentina,43285.0,NGA,ARG,25.0,6.0,2014.0,13:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Away Win,0,Away Win
